2026-07-08 19:35:53,501 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-07-08 19:35:53,501 INFO  ExportHelperExtension.cs: 1160 - 10 components to check
2026-07-08 19:35:53,502 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Lower Leg-2
2026-07-08 19:35:53,502 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Lower Leg-2
2026-07-08 19:35:53,503 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Lower Leg-2
2026-07-08 19:35:53,503 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Body-1
2026-07-08 19:35:53,504 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Body-1
2026-07-08 19:35:53,505 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Body-1
2026-07-08 19:35:53,505 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from upper hand-1
2026-07-08 19:35:53,506 INFO  ExportHelperExtension.cs: 1136 - Found 36 in upper hand-1
2026-07-08 19:35:53,507 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in upper hand-1
2026-07-08 19:35:53,507 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from upper hand-3
2026-07-08 19:35:53,507 INFO  ExportHelperExtension.cs: 1136 - Found 36 in upper hand-3
2026-07-08 19:35:53,508 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in upper hand-3
2026-07-08 19:35:53,509 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from lower hand-2
2026-07-08 19:35:53,510 INFO  ExportHelperExtension.cs: 1136 - Found 33 in lower hand-2
2026-07-08 19:35:53,511 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in lower hand-2
2026-07-08 19:35:53,511 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from head-1
2026-07-08 19:35:53,512 INFO  ExportHelperExtension.cs: 1136 - Found 37 in head-1
2026-07-08 19:35:53,512 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in head-1
2026-07-08 19:35:53,513 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from lower hand-1
2026-07-08 19:35:53,513 INFO  ExportHelperExtension.cs: 1136 - Found 33 in lower hand-1
2026-07-08 19:35:53,514 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in lower hand-1
2026-07-08 19:35:53,518 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Upper leg-1
2026-07-08 19:35:53,562 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Upper leg-1
2026-07-08 19:35:53,564 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Upper leg-1
2026-07-08 19:35:53,565 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Upper leg-2
2026-07-08 19:35:53,565 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Upper leg-2
2026-07-08 19:35:53,566 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Upper leg-2
2026-07-08 19:35:53,567 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Lower Leg-1
2026-07-08 19:35:53,567 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Lower Leg-1
2026-07-08 19:35:53,568 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Lower Leg-1
2026-07-08 19:35:53,880 INFO  SwAddin.cs: 339 - Loading config tree
2026-07-08 19:35:53,887 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-07-08 19:35:53,891 INFO  SwAddin.cs: 344 - Showing property manager
